*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/pythia.ini

trace_0 /home/wzz/Pythia/traces/605.mcf_s-472B.champsimtrace.xz
Heartbeat CPU  0 instructions:  134000002 cycles:  269193931 heartbeat IPC: 0.26609 cumulative IPC: 0.38125 (Simulation time: 0 hr 18 min 32 sec) 
Heartbeat CPU  0 instructions:  135000001 cycles:  272715688 heartbeat IPC: 0.28395 cumulative IPC: 0.37988 (Simulation time: 0 hr 18 min 44 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  274423918 heartbeat IPC: 0.58540 cumulative IPC: 0.38128 (Simulation time: 0 hr 18 min 50 sec) 
Heartbeat CPU  0 instructions:  137000000 cycles:  277121749 heartbeat IPC: 0.37067 cumulative IPC: 0.38117 (Simulation time: 0 hr 19 min 0 sec) 
Heartbeat CPU  0 instructions:  138000002 cycles:  281480041 heartbeat IPC: 0.22945 cumulative IPC: 0.37861 (Simulation time: 0 hr 19 min 15 sec) 
Heartbeat CPU  0 instructions:  139000002 cycles:  284001525 heartbeat IPC: 0.39659 cumulative IPC: 0.37879 (Simulation time: 0 hr 19 min 23 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  286212073 heartbeat IPC: 0.45238 cumulative IPC: 0.37940 (Simulation time: 0 hr 19 min 31 sec) 
Finished CPU 0 instructions: 100000000 cycles: 263572433 cumulative IPC: 0.37940 (Simulation time: 0 hr 19 min 31 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 100000000
Core_0_cycles 263572433
Core_0_IPC 0.37940

Core_0_branch_prediction_accuracy 98.51744
Core_0_branch_MPKI 1.68572
Core_0_average_ROB_occupancy_at_mispredict 173.11828

Core_0_L1D_total_access 46601232
Core_0_L1D_total_hit 41677747
Core_0_L1D_total_miss 4923485
Core_0_L1D_loads 22912987
Core_0_L1D_load_hit 18222351
Core_0_L1D_load_miss 4690636
Core_0_L1D_RFOs 23688245
Core_0_L1D_RFO_hit 23455396
Core_0_L1D_RFO_miss 232849
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 101.12584

Core_0_L1D_rq_access 33376823
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 10155773
Core_0_L1D_rq_to_cache 23221050
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 24899036
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 509433
Core_0_L1D_wq_to_cache 24389603
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 267264
Core_0_L1D_acc_level_0 267264
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 31548318
Core_0_L1I_total_hit 31548318
Core_0_L1I_total_miss 0
Core_0_L1I_loads 31548318
Core_0_L1I_load_hit 31548318
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 100000080
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 68451762
Core_0_L1I_rq_to_cache 31548318
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 267264
Core_0_L1I_acc_level_0 267264
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 15585529
Core_0_L2C_total_hit 8460491
Core_0_L2C_total_miss 7125038
Core_0_L2C_loads 4690610
Core_0_L2C_load_hit 2680131
Core_0_L2C_load_miss 2010479
Core_0_L2C_RFOs 232832
Core_0_L2C_RFO_hit 27499
Core_0_L2C_RFO_miss 205333
Core_0_L2C_prefetches 10110863
Core_0_L2C_prefetch_hit 5205939
Core_0_L2C_prefetch_miss 4904924
Core_0_L2C_writebacks 551224
Core_0_L2C_writeback_hit 546922
Core_0_L2C_writeback_miss 4302
Core_0_L2C_prefetch_requested 21378227
Core_0_L2C_prefetch_dropped 128561
Core_0_L2C_prefetch_issued 21249666
Core_0_L2C_prefetch_filled 6935539
Core_0_L2C_prefetch_useful 3515554
Core_0_L2C_prefetch_useless 3418577
Core_0_L2C_prefetch_late 418108
Core_0_L2C_average_miss_latency 196.43110

Core_0_L2C_rq_access 4923485
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 4923442
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 551224
Core_0_L2C_wq_forward 50
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 551224
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 21249666
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 2826558
Core_0_L2C_pq_to_cache 18423101
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 267264
Core_0_L2C_acc_level_0 46
Core_0_L2C_acc_level_1 1331
Core_0_L2C_acc_level_2 7030
Core_0_L2C_acc_level_3 13752
Core_0_L2C_acc_level_4 66798
Core_0_L2C_acc_level_5 68430
Core_0_L2C_acc_level_6 32455
Core_0_L2C_acc_level_7 21691
Core_0_L2C_acc_level_8 14920
Core_0_L2C_acc_level_9 40811

Core_0_LLC_total_access 7576777
Core_0_LLC_total_hit 924001
Core_0_LLC_total_miss 6652776
Core_0_LLC_loads 1612121
Core_0_LLC_load_hit 154688
Core_0_LLC_load_miss 1457433
Core_0_LLC_RFOs 203889
Core_0_LLC_RFO_hit 646
Core_0_LLC_RFO_miss 203243
Core_0_LLC_prefetches 5304726
Core_0_LLC_prefetch_hit 555812
Core_0_LLC_prefetch_miss 4748914
Core_0_LLC_writebacks 456041
Core_0_LLC_writeback_hit 212855
Core_0_LLC_writeback_miss 243186
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 6596478
Core_0_LLC_prefetch_useful 8703
Core_0_LLC_prefetch_useless 6573345
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 182.32422

Core_0_LLC_rq_access 1816010
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 1816010
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 456041
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 456041
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 7353649
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 7353649
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 279504
Core_0_LLC_acc_level_0 276653
Core_0_LLC_acc_level_1 1080
Core_0_LLC_acc_level_2 561
Core_0_LLC_acc_level_3 251
Core_0_LLC_acc_level_4 71
Core_0_LLC_acc_level_5 330
Core_0_LLC_acc_level_6 77
Core_0_LLC_acc_level_7 89
Core_0_LLC_acc_level_8 37
Core_0_LLC_acc_level_9 355

Core_0_major_page_fault 0
Core_0_minor_page_fault 27628

scooby_st_lookup 6845724
scooby_st_hit 6653649
scooby_st_evict 192011
scooby_st_insert 192075
scooby_st_streaming 0

scooby_predict_called 6845724
scooby_predict_out_of_bounds 176121
scooby_predict_action_1 2327247
scooby_predict_issue_action_1 2070077
scooby_predict_hit_action_1 257170
scooby_predict_out_of_bounds_action_1 37253
scooby_predict_action_3 1417
scooby_predict_issue_action_3 1047
scooby_predict_hit_action_3 370
scooby_predict_out_of_bounds_action_3 72
scooby_predict_action_4 2092
scooby_predict_issue_action_4 1499
scooby_predict_hit_action_4 593
scooby_predict_out_of_bounds_action_4 95
scooby_predict_action_5 1069
scooby_predict_issue_action_5 719
scooby_predict_hit_action_5 350
scooby_predict_out_of_bounds_action_5 79
scooby_predict_action_10 1046
scooby_predict_issue_action_10 638
scooby_predict_hit_action_10 408
scooby_predict_out_of_bounds_action_10 182
scooby_predict_action_11 1034
scooby_predict_issue_action_11 600
scooby_predict_hit_action_11 434
scooby_predict_out_of_bounds_action_11 195
scooby_predict_action_12 972
scooby_predict_issue_action_12 703
scooby_predict_hit_action_12 269
scooby_predict_out_of_bounds_action_12 218
scooby_predict_action_22 681
scooby_predict_issue_action_22 433
scooby_predict_hit_action_22 248
scooby_predict_out_of_bounds_action_22 462
scooby_predict_action_23 666
scooby_predict_issue_action_23 472
scooby_predict_hit_action_23 194
scooby_predict_out_of_bounds_action_23 439
scooby_predict_action_30 539
scooby_predict_issue_action_30 352
scooby_predict_hit_action_30 187
scooby_predict_out_of_bounds_action_30 558
scooby_predict_action_32 467
scooby_predict_issue_action_32 315
scooby_predict_hit_action_32 152
scooby_predict_out_of_bounds_action_32 525
scooby_predict_action_-1 2129617
scooby_predict_issue_action_-1 1957397
scooby_predict_hit_action_-1 172220
scooby_predict_out_of_bounds_action_-1 34007
scooby_predict_action_-3 2040395
scooby_predict_issue_action_-3 1225679
scooby_predict_hit_action_-3 814716
scooby_predict_out_of_bounds_action_-3 101949
scooby_predict_action_-6 1099
scooby_predict_issue_action_-6 1017
scooby_predict_hit_action_-6 82
scooby_predict_out_of_bounds_action_-6 87
scooby_predict_action_0 161262
scooby_predict_issue_action_0 0
scooby_predict_hit_action_0 0
scooby_predict_out_of_bounds_action_0 0
scooby_predict_multi_deg_called 4210859
scooby_predict_predicted 21378227
scooby_predict_multi_deg 16117279
scooby_predict_multi_deg_2 4112537
scooby_predict_multi_deg_3 3577537
scooby_predict_multi_deg_4 3499755
scooby_predict_multi_deg_5 2499082
scooby_predict_multi_deg_6 2428368
scooby_predict_multi_deg_7 0
scooby_predict_multi_deg_8 0
scooby_predict_multi_deg_9 0
scooby_predict_multi_deg_10 0
scooby_predict_multi_deg_11 0
scooby_predict_multi_deg_12 0
scooby_predict_multi_deg_13 0
scooby_predict_multi_deg_14 0
scooby_predict_multi_deg_15 0
scooby_predict_multi_deg_16 0

scooby_selected_deg_1 1050089
scooby_selected_deg_2 474122
scooby_selected_deg_3 0
scooby_selected_deg_4 953560
scooby_selected_deg_5 0
scooby_selected_deg_6 2783177
scooby_selected_deg_7 0
scooby_selected_deg_8 0
scooby_selected_deg_9 0
scooby_selected_deg_10 0
scooby_selected_deg_11 0
scooby_selected_deg_12 0
scooby_selected_deg_13 0
scooby_selected_deg_14 0
scooby_selected_deg_15 0
scooby_selected_deg_16 0

scooby_state_402dc3|63|0 28777,1,3,0,3,6,2,2,4,4,3,2,2,5,2,28816,
scooby_state_402dc3|61|0 28619,2,5,2,3,1,3,1,4,3,9,3,4,4,5,28668,
scooby_state_402dc3|62|0 28500,0,4,3,5,4,6,2,2,4,3,3,2,0,2,28540,
scooby_state_402dfb|63|0 935,5,2,3,6,2,4,0,3,4,4,9990,11199,2,3,22162,
scooby_state_402dc3|60|-3 17988,1,1,2,1,2,3,3,0,1,3,1,1,3,0,18010,
scooby_state_402dc3|59|-4 14703,4,1,2,1,2,0,2,0,1,2,0,5,0,1,14724,
scooby_state_402dc3|57|-3 14411,1,2,1,3,0,3,0,1,2,0,1,0,1,0,14426,
scooby_state_402dc0|54|-1 0,1,0,5,1,2,2,1,2,1,3,14382,4,1,2,14407,
scooby_state_402dc0|52|-1 2,3,3,1,4,2,3,1,0,1,3,14378,1,1,4,14407,
scooby_state_402dc0|53|-1 2,2,3,1,1,3,3,4,2,7,1,14375,2,0,1,14407,
scooby_state_402dc0|55|-1 2,5,3,0,2,1,4,3,1,0,5,14375,3,1,0,14405,
scooby_state_402dc0|56|-1 2,4,0,0,2,3,0,4,1,2,2,14381,2,0,0,14403,
scooby_state_402dc0|57|-1 1,2,2,4,3,2,2,4,2,2,0,14370,4,0,3,14401,
scooby_state_402dc0|58|-1 2,2,1,0,2,2,3,2,0,0,2,14379,2,2,0,14399,
scooby_state_402dc0|59|-1 2,4,2,0,2,2,4,1,1,1,1,14369,3,1,4,14397,
scooby_state_402dc0|60|-1 1,2,1,0,3,1,1,2,1,0,0,14379,1,1,2,14395,
scooby_state_402dc0|61|-1 3,1,2,6,3,3,2,5,2,3,1,14359,0,0,3,14393,
scooby_state_402dc0|62|-1 1,2,5,2,4,1,2,1,1,2,0,14366,1,2,1,14391,
scooby_state_402dc0|63|0 4,4,1,1,3,1,2,1,1,3,3,14359,3,2,1,14389,
scooby_state_402dc0|0|-1 2,2,3,5,1,2,6,2,3,2,4,14350,0,3,2,14387,
scooby_state_402dc0|1|-1 2,3,2,2,2,2,2,0,5,0,3,14355,4,2,1,14385,
scooby_state_402dc0|2|-1 3,1,2,4,0,1,4,2,2,5,3,14352,0,1,3,14383,
scooby_state_402dc0|3|-1 3,3,6,5,1,2,2,1,1,2,1,14349,1,2,2,14381,
scooby_state_402dc0|4|-1 2,2,4,5,2,1,1,2,0,2,1,14352,1,1,3,14379,
scooby_state_402dc0|5|-1 1,0,2,1,2,4,3,3,1,1,2,14351,1,1,4,14377,
scooby_state_402dc0|6|-1 1,3,1,4,0,3,4,1,3,1,1,14349,1,1,2,14375,
scooby_state_402dc0|7|-1 1,0,2,3,5,1,6,0,3,3,1,14345,1,2,0,14373,
scooby_state_402dc0|8|-1 3,2,1,1,2,1,3,4,1,1,1,14343,2,2,4,14371,
scooby_state_402dc0|9|-1 3,2,1,2,4,4,2,2,4,2,1,14337,0,1,4,14369,
scooby_state_402dc0|10|-1 3,1,5,2,2,1,3,1,0,2,1,14341,2,2,1,14367,
scooby_state_402dc0|11|-1 1,2,1,5,2,1,3,1,2,2,2,14339,2,1,1,14365,
scooby_state_402dc0|12|-1 1,1,1,1,0,1,2,2,3,3,2,14335,2,4,5,14363,
scooby_state_402dc3|58|-3 14336,1,1,3,2,1,2,1,4,2,2,1,4,1,2,14363,
scooby_state_402dc0|13|-1 4,2,0,2,1,2,2,2,1,2,1,14337,3,2,0,14361,
scooby_state_402dc0|14|-1 4,2,1,3,2,2,3,1,2,2,3,14326,3,3,2,14359,
scooby_state_402dc0|15|-1 3,1,1,4,3,1,3,1,2,4,2,14323,1,4,3,14356,
scooby_state_402dc0|16|-1 3,2,1,2,3,2,2,1,2,1,0,14329,2,3,1,14354,
scooby_state_402dc0|17|-1 3,1,3,4,1,2,3,0,2,0,2,14323,2,3,3,14352,
scooby_state_402dc0|18|-1 1,4,0,2,1,2,3,3,1,1,1,14325,3,2,1,14350,
scooby_state_402dc0|19|-1 2,2,2,2,3,0,2,1,3,2,1,14321,2,1,4,14348,
scooby_state_402dc0|20|-1 1,3,5,2,3,1,4,3,1,2,1,14311,3,3,3,14346,
scooby_state_402dc0|21|-1 1,1,3,2,3,3,2,1,1,3,0,14316,3,2,3,14344,
scooby_state_402dc3|54|-3 14315,2,2,1,3,2,5,2,3,0,1,0,2,0,5,14343,
scooby_state_402dc0|22|-1 2,1,2,1,1,4,0,1,0,1,2,14322,1,2,2,14342,
scooby_state_402dc0|23|-1 1,5,6,4,2,4,2,1,1,2,3,14303,1,2,3,14340,
scooby_state_402dc0|24|-1 2,2,1,4,2,3,2,2,0,3,2,14314,1,0,0,14338,
scooby_state_402dc0|25|-1 3,1,5,2,2,2,1,1,2,1,1,14310,0,2,3,14336,
scooby_state_402dc0|26|-1 0,1,3,0,2,1,1,2,3,1,0,14317,1,1,1,14334,
scooby_state_402dc0|27|-1 3,2,1,1,3,2,2,0,0,0,1,14312,2,2,1,14332,
scooby_state_402dc0|28|-1 2,0,1,2,1,1,2,1,1,1,2,14313,1,2,0,14330,
scooby_state_402dc0|29|-1 0,0,1,1,0,3,2,0,0,0,1,14310,3,3,4,14328,
scooby_state_402dc0|30|-1 0,1,3,1,2,6,3,1,2,5,2,14294,2,3,1,14326,
scooby_state_402dc0|31|-1 1,2,3,2,3,2,1,2,2,2,3,14296,1,2,2,14324,
scooby_state_402dc0|32|-1 2,2,3,0,0,3,1,5,3,4,2,14291,2,1,3,14322,
scooby_state_402dc0|33|-1 4,2,5,3,0,3,0,1,3,1,0,14296,1,0,1,14320,
scooby_state_402dc0|34|-1 1,4,2,2,2,5,3,6,4,0,4,14278,1,2,4,14318,
scooby_state_402dc0|35|-1 2,3,1,0,1,7,3,1,5,4,2,14280,3,3,1,14316,
scooby_state_402dc0|49|-1 1,2,2,1,1,0,3,3,0,2,1,14293,2,3,1,14315,
scooby_state_402dc0|45|-1 2,4,3,3,2,3,1,4,0,3,1,14285,3,1,0,14315,
scooby_state_402dc0|40|-1 2,1,4,0,3,3,3,2,2,0,2,14290,3,0,0,14315,
scooby_state_402dc0|39|-1 1,2,1,1,2,6,1,1,2,0,1,14292,3,1,1,14315,
scooby_state_402dc0|50|-1 3,3,2,1,2,5,1,1,3,1,5,14283,3,2,0,14315,
scooby_state_402dc0|41|-1 2,1,1,0,2,0,5,2,0,1,1,14294,1,3,2,14315,
scooby_state_402dc0|43|-1 0,1,0,2,3,1,1,1,3,3,1,14298,0,1,0,14315,
scooby_state_402dc0|47|-1 2,3,2,3,3,2,1,3,0,1,0,14292,2,0,1,14315,
scooby_state_402dc0|48|-1 3,2,1,1,3,0,2,2,0,1,3,14290,2,4,1,14315,
scooby_state_402dc0|51|-1 2,1,1,1,2,2,1,3,1,5,3,14292,0,0,1,14315,
scooby_state_402dc0|42|-1 1,5,3,3,2,0,2,2,4,0,0,14284,6,1,2,14315,
scooby_state_402dc0|46|-1 0,2,2,2,1,1,2,3,3,1,5,14286,1,4,2,14315,
scooby_state_402dc0|44|-1 2,3,1,1,2,6,2,1,3,2,0,14288,1,1,2,14315,
scooby_state_402dc0|36|-1 0,2,2,1,2,3,3,0,3,2,0,14291,1,2,2,14314,
scooby_state_402dc0|37|-1 4,3,1,1,3,3,0,2,2,8,0,14281,2,3,1,14314,
scooby_state_402dc0|38|-1 2,3,3,0,2,4,4,2,3,5,0,14281,0,3,2,14314,
scooby_state_402dc3|59|-3 14067,2,1,0,3,4,2,0,2,0,1,0,1,0,4,14087,
scooby_state_402dc3|56|-4 13776,1,3,2,1,4,2,4,3,1,3,2,0,2,1,13805,
scooby_state_402dc3|55|-3 13766,1,1,0,3,2,0,2,2,1,1,2,1,5,1,13788,
scooby_state_402dc3|56|-3 13702,2,2,2,2,2,2,4,0,1,1,0,2,2,0,13724,
scooby_state_402dc3|57|-4 13609,1,0,1,4,3,1,1,2,2,1,2,1,1,3,13632,
scooby_state_402dc3|53|-3 13343,1,4,1,3,2,1,2,5,5,2,0,2,1,5,13377,
scooby_state_402dc3|58|-4 13294,2,1,2,0,1,2,0,2,4,2,0,0,0,1,13311,
scooby_state_402dc3|55|-4 12280,4,5,1,3,3,0,3,2,3,0,1,0,0,1,12306,
scooby_state_402dc3|53|-4 12234,5,4,2,1,3,1,0,1,5,2,1,2,2,1,12264,
scooby_state_402dc3|54|-4 11814,0,1,0,2,1,2,0,1,2,0,2,3,2,5,11835,
scooby_state_402dc3|47|-4 11778,1,2,0,0,3,2,2,4,3,3,2,1,1,0,11802,
scooby_state_402dfb|24|-2 0,2,3,1,1,1,5,0,2,1,0,9976,1761,1,1,11755,
scooby_state_402dfb|0|-1 5,0,1,3,3,7,1,1,1,4,0,6310,5306,2,3,11647,
scooby_state_402dfb|40|-2 2,2,2,1,2,0,2,0,1,1,1,9995,1618,2,4,11633,
scooby_state_402dfb|61|-2 1,2,0,1,0,2,0,2,3,1,0,9855,1702,2,1,11572,
scooby_state_402dfb|8|-2 0,0,2,1,1,4,2,1,1,2,1,9861,1659,0,1,11536,
scooby_state_402dc3|50|-3 11512,1,3,2,0,2,2,3,0,2,0,1,0,3,4,11535,
scooby_state_402dfb|44|-2 2,0,0,1,4,2,3,4,1,1,0,9830,1629,3,1,11481,
scooby_state_402dfb|53|-2 4,0,2,4,1,0,0,1,3,2,1,9777,1678,2,0,11475,
scooby_state_402dfb|16|-1 1,4,0,2,2,3,2,1,1,0,1,6112,5340,4,2,11475,
scooby_state_402dfb|24|-1 0,1,0,0,0,3,2,1,5,0,1,6342,5116,2,0,11473,
scooby_state_402dfb|50|-2 0,1,0,1,2,0,3,1,2,3,3,9804,1613,2,1,11436,
scooby_state_402dfb|53|-1 0,2,1,1,2,2,1,3,0,0,1,6332,5054,2,2,11403,
scooby_state_402dfb|56|-2 2,1,1,3,4,4,2,2,2,1,4,9721,1654,1,0,11402,
scooby_state_402dfb|34|-2 0,2,1,1,2,0,3,3,3,2,0,9704,1660,0,0,11381,
scooby_state_402dfb|51|-2 1,0,3,2,2,2,3,2,2,2,4,9667,1675,2,1,11368,
scooby_state_402dfb|38|-2 0,4,0,3,2,2,0,1,1,2,4,9684,1651,3,2,11359,
scooby_state_402dfb|35|-2 2,2,1,3,1,2,2,0,3,3,1,9705,1632,1,0,11358,
scooby_state_402dfb|26|-1 1,4,0,3,2,2,1,2,1,2,0,6150,5131,2,3,11304,
scooby_state_402dfb|43|-2 2,2,2,1,2,2,1,4,2,0,2,9678,1590,0,1,11289,
scooby_state_402dfb|6|-2 1,2,0,0,5,2,4,3,2,3,1,9606,1649,3,0,11281,
scooby_state_402dfb|11|-1 2,3,2,0,5,0,2,1,3,1,4,6374,4873,0,1,11271,
scooby_state_402dfb|62|0 439,2,1,3,2,0,1,0,3,2,3,4994,5813,1,1,11265,
scooby_state_402dfb|19|-2 2,0,0,0,3,1,1,3,2,1,1,9621,1617,0,3,11255,
scooby_state_402dfb|28|-2 2,1,2,1,3,0,3,2,0,1,3,9620,1603,3,1,11245,
scooby_state_402dfb|42|-1 1,2,3,3,3,3,2,2,4,1,2,5938,5279,1,1,11245,
scooby_state_402dfb|52|-2 4,1,2,0,2,3,4,1,2,2,1,9607,1603,3,0,11235,
scooby_state_402dc3|46|-3 11212,1,3,1,0,1,0,3,3,2,3,3,1,1,0,11234,
scooby_state_402dfb|37|-2 4,3,5,0,1,2,1,4,0,1,2,9556,1635,2,4,11220,
scooby_state_402dfb|21|-1 1,3,0,1,2,0,0,1,1,0,0,6383,4820,0,0,11212,
scooby_state_402dfb|8|-1 2,3,1,0,1,1,1,2,1,3,0,6303,4871,0,1,11190,
scooby_state_402dc3|52|-4 11146,2,2,1,4,3,2,1,0,1,2,2,0,0,1,11167,
scooby_state_402dfb|48|-1 1,2,5,2,0,2,2,3,3,1,2,6426,4691,1,2,11143,
scooby_state_402dfb|42|-2 0,3,3,4,0,2,1,0,2,2,2,9452,1646,0,2,11119,
scooby_state_402dfb|27|-1 3,0,1,1,2,1,0,2,1,1,3,5992,5105,1,1,11114,
scooby_state_402dfb|17|-2 1,1,2,0,2,2,3,1,3,0,2,9521,1547,1,0,11086,
scooby_state_402dfb|22|-2 0,4,1,1,1,1,1,2,2,1,2,9466,1576,0,3,11061,
scooby_state_402dc3|50|-4 11039,2,1,2,1,1,4,1,0,0,1,1,1,1,2,11057,
scooby_state_402dfb|52|-1 1,3,0,2,0,2,2,1,5,1,0,6139,4896,1,2,11055,
scooby_state_402dfb|46|-1 1,4,2,1,3,2,1,2,0,1,2,6351,4679,0,0,11049,
scooby_state_402dfb|4|-1 2,1,0,3,2,1,2,2,1,1,1,6040,4987,1,2,11046,
scooby_state_402dfb|37|-1 4,1,1,1,2,4,0,0,3,4,2,6275,4735,2,0,11034,
scooby_state_402dc3|51|-3 11011,1,2,0,1,0,3,3,1,4,1,2,3,1,0,11033,
scooby_state_402dfb|26|-2 0,4,2,1,2,1,0,1,3,2,3,9531,1469,1,2,11022,
scooby_state_402dfb|7|-2 2,2,1,1,1,2,4,1,1,1,1,9497,1504,3,1,11022,
scooby_state_402dfb|41|-2 0,0,2,5,3,0,0,5,3,3,1,9521,1473,0,0,11016,
scooby_state_402dfb|1|-2 0,1,5,5,3,2,1,0,3,1,1,9475,1517,2,0,11016,
scooby_state_402dfb|32|-1 2,2,0,1,0,1,0,2,2,1,3,6146,4837,0,2,10999,
scooby_state_402dfb|27|-2 2,2,1,2,3,1,1,1,1,2,2,9414,1562,0,2,10996,
scooby_state_402dfb|3|-2 1,1,2,0,1,1,0,4,0,1,2,9436,1542,0,1,10992,
scooby_state_402dcb|0|-3 17,6,6,1,0,1,3,1,2,0,3,185,10761,1,1,10988,
scooby_state_402dfb|12|-2 4,2,0,1,3,0,2,2,1,0,3,9375,1574,3,1,10971,
scooby_state_402dc3|49|-3 10949,0,1,0,5,1,2,0,1,1,2,0,3,1,2,10968,
scooby_state_402dfb|47|-2 1,2,0,0,3,1,4,2,2,1,2,9441,1505,1,3,10968,
scooby_state_402dfb|5|-2 3,2,3,1,1,1,1,0,3,3,3,9378,1555,0,2,10956,
scooby_state_402dfb|60|-2 1,2,0,0,4,3,4,1,3,5,1,9329,1591,2,1,10947,
scooby_state_402dfb|16|-2 3,2,3,1,0,1,1,3,0,1,0,9294,1623,3,0,10935,
scooby_state_402dc3|45|-3 10900,1,1,0,0,1,2,0,1,0,2,0,2,2,2,10914,
scooby_state_402dc3|31|-4 10890,3,1,2,0,1,2,1,2,1,4,1,1,1,2,10912,
scooby_state_402dfb|23|-2 3,2,0,1,3,3,0,2,2,3,0,9370,1518,1,2,10910,
scooby_state_402dfb|10|-1 2,2,5,2,0,1,0,1,0,6,2,6381,4498,5,3,10908,
scooby_state_402dfb|48|-2 4,0,0,2,1,2,1,2,5,0,1,9387,1494,1,3,10903,
scooby_state_402dfb|49|-2 4,0,3,0,4,1,2,3,2,0,1,9310,1568,1,3,10902,
scooby_state_402dfb|29|-2 3,0,2,1,3,0,2,1,0,3,0,9370,1513,2,1,10901,
scooby_state_402dfb|36|-1 0,1,4,1,2,2,4,1,1,3,2,6311,4552,1,4,10889,
scooby_state_402dfb|28|-1 0,1,3,2,1,0,1,3,3,1,2,6057,4808,2,0,10884,
scooby_state_402dfb|13|-2 3,0,2,2,0,6,0,0,0,1,0,9313,1540,0,0,10867,
scooby_state_402dfb|5|-1 1,2,2,2,2,1,0,3,1,1,2,6099,4742,2,3,10863,
